Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
2093,0.45349973,0.3980952,0.6915627,0.45161337,0.49653098
2094,0.45349973,0.3980952,0.6915627,0.45161337,0.49653098
2096,0.45349973,0.3980952,0.6915627,0.44181156,0.456833
2098,0.45349973,0.3980952,0.6915627,0.4448453,0.4914531
2100,0.45349973,0.4210386,0.6915627,0.4448453,0.4914531
2101,0.45349973,0.4210386,0.7014602,0.4416925,0.4568308
2103,0.45595196,0.4210386,0.7014602,0.4476289,0.5066849
2104,0.45595196,0.4210386,0.7014602,0.4476289,0.5066849
2106,0.4487096,0.37936568,0.7014602,0.4476289,0.5066849
2108,0.4564171,0.37936568,0.7014602,0.4431049,0.5021609
2109,0.4465531,0.37936568,0.7014602,0.4431049,0.5021609
2111,0.4465531,0.37936568,0.7014602,0.4431049,0.5021609
2115,0.4465531,0.37936568,0.7014602,0.4861849,0.5061121
2116,0.4465531,0.37936568,0.7014602,0.4422534,0.48279855
2120,0.4465531,0.4214599,0.7014602,0.4422534,0.45231727
2121,0.4465531,0.4214599,0.7014602,0.4422534,0.45231727
2124,0.470706,0.4214599,0.7014602,0.50980365,0.5079106
2125,0.470706,0.41294408,0.7014602,0.5126563,0.5097423
2128,0.470706,0.41819593,0.7014602,0.51035005,0.5082459
2129,0.470706,0.41819593,0.7014602,0.51035005,0.5082459
2135,0.46037763,0.40287375,0.7014602,0.51035005,0.5082459
2136,0.46037763,0.4187942,0.7014602,0.51035005,0.5082459
2139,0.46037763,0.4187942,0.7014602,0.51035005,0.5082459
2140,0.46037763,0.4187942,0.7014602,0.50864613,0.45788658
2141,0.46037763,0.4187942,0.7014602,0.50864613,0.49494454
2142,0.46037763,0.4187942,0.7014602,0.50864613,0.45788658
2145,0.46037763,0.4138582,0.7014602,0.5140084,0.5140868
2146,0.46037763,0.4138582,0.7014602,0.5096793,0.5089587
2151,0.46037763,0.4138582,0.7014602,0.4396028,0.4396028
2153,0.46037763,0.4138582,0.7014602,0.5150123,0.5150123
2156,0.46037763,0.4138582,0.7014602,0.4490385,0.4490385
2159,0.46604848,0.4138582,0.7014602,0.5083062,0.5083062
2160,0.46604848,0.4138582,0.7014602,0.5083062,0.5083062
2163,0.46604848,0.4138582,0.7014602,0.48126438,0.48126438
2165,0.46604848,0.42165437,0.7014602,0.5089919,0.5089919
2167,0.46604848,0.42165437,0.67725384,0.5089919,0.5089919
2171,0.46604848,0.42165437,0.67725384,0.5089919,0.5089919
2173,0.46604848,0.42165437,0.67725384,0.5089919,0.5089919
2174,0.46604848,0.42165437,0.67725384,0.5089919,0.5089919
2178,0.4569694,0.39018553,0.67725384,0.44944727,0.44944727
2179,0.4569694,0.39018553,0.67725384,0.44944727,0.44944727
2181,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2182,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2184,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2186,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2189,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2190,0.4700628,0.422418,0.67725384,0.5092239,0.5092239
2196,0.4700628,0.422418,0.69779605,0.4485584,0.4485584
2197,0.4700628,0.422418,0.69779605,0.5098126,0.5098126
2198,0.4700628,0.422418,0.69779605,0.5098126,0.5098126
2200,0.4700628,0.422418,0.69779605,0.5178807,0.5178807
2203,0.4700628,0.41303816,0.69779605,0.5178807,0.5178807
2204,0.4700628,0.4146511,0.69779605,0.50945616,0.50945616
2205,0.4700628,0.4101639,0.69779605,0.4810217,0.4810217
2210,0.4700628,0.4101639,0.69779605,0.5139429,0.5139429
2211,0.4700628,0.4206344,0.69779605,0.5106457,0.5106457
2217,0.4700628,0.4206344,0.69779605,0.5106457,0.5106457
2218,0.4700628,0.39093885,0.69779605,0.5106457,0.5106457
2219,0.4700628,0.39093885,0.69779605,0.5106457,0.5106457
2224,0.4700628,0.4086005,0.6533878,0.5106457,0.5106457
2225,0.4700628,0.4086005,0.6533878,0.5106457,0.5106457
2226,0.45867246,0.39298213,0.6533878,0.5106457,0.5106457
2228,0.45867246,0.39298213,0.6533878,0.5106457,0.5106457
2229,0.45867246,0.40835848,0.6533878,0.5106457,0.5106457
2233,0.45867246,0.40139222,0.6533878,0.5138038,0.5133926
2234,0.45867246,0.40139222,0.6533878,0.5138038,0.5133926
2237,0.45867246,0.40139222,0.6533878,0.5115589,0.5111477
2238,0.45867246,0.40139222,0.7018408,0.5115589,0.5111477
2240,0.45867246,0.40139222,0.7018408,0.5115589,0.5111477
2241,0.45867246,0.40139222,0.7018408,0.5160927,0.51568156
2243,0.45867246,0.40139222,0.7018408,0.5154547,0.5154547
2244,0.47136548,0.41436252,0.7018408,0.5154547,0.5154547
2246,0.47136548,0.41289446,0.7018408,0.5162072,0.5162072
2247,0.47136548,0.41289446,0.7018408,0.51478535,0.51478535
2249,0.47136548,0.41289446,0.7018408,0.5164299,0.5164299
2250,0.47136548,0.41289446,0.6703491,0.5164299,0.5164299
2252,0.47136548,0.41289446,0.70844316,0.5131606,0.5131606
2253,0.47136548,0.41289446,0.70844316,0.51724595,0.51724595
2254,0.47136548,0.41289446,0.70844316,0.51724595,0.51724595
2256,0.47136548,0.41289446,0.70844316,0.51724595,0.51724595
2259,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2260,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2261,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2262,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2264,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2265,0.47136548,0.41289446,0.70844316,0.5109878,0.5109878
2267,0.47136548,0.41289446,0.70844316,0.5164998,0.5164998
2269,0.47136548,0.41289446,0.70844316,0.5100045,0.5100045
2273,0.47136548,0.4048949,0.70844316,0.5100045,0.5100045
2274,0.44837022,0.39292505,0.6130507,0.5100045,0.5100045
2275,0.44837022,0.39292505,0.6130507,0.5100045,0.5100045
2277,0.44837022,0.39292505,0.6130507,0.47645792,0.47645792
2279,0.44837022,0.39292505,0.6130507,0.50750977,0.50750977
2280,0.44837022,0.39292505,0.6130507,0.50750977,0.50750977
2283,0.44837022,0.39292505,0.6130507,0.4750622,0.4750622
2285,0.44837022,0.39292505,0.6130507,0.4750622,0.4750622
2286,0.44837022,0.39292505,0.6130507,0.4750622,0.4750622
2291,0.44837022,0.4039132,0.6130507,0.4488251,0.4488251
2293,0.44837022,0.4039132,0.6130507,0.4488251,0.4488251
2295,0.44837022,0.4039132,0.6130507,0.4488251,0.4488251
2296,0.45163038,0.4039132,0.6130507,0.5080437,0.5080437
2297,0.45163038,0.4039132,0.6130507,0.5080437,0.5080437
2298,0.44916013,0.4039132,0.6130507,0.45617652,0.45617652
2299,0.44916013,0.38528448,0.6130507,0.45617652,0.45617652
2300,0.44916013,0.38528448,0.6130507,0.5099361,0.5099361
2302,0.44916013,0.38528448,0.6130507,0.5099361,0.5099361
2305,0.44916013,0.38528448,0.6130507,0.5099361,0.5099361
2307,0.47116616,0.41967934,0.6130507,0.5099361,0.5099361
2311,0.47116616,0.41967934,0.6999526,0.5099361,0.5099361
2312,0.47116616,0.41967934,0.6999526,0.5099361,0.5099361
2315,0.47116616,0.41967934,0.6999526,0.5099361,0.5099361
2316,0.47116616,0.41967934,0.6999526,0.5099361,0.5099361
2317,0.47116616,0.41048422,0.6999526,0.5174788,0.5174788
2318,0.47116616,0.41048422,0.6999526,0.5174788,0.5174788
2319,0.47116616,0.4201934,0.6999526,0.5093503,0.5093503
2320,0.47116616,0.4201934,0.6999526,0.5093503,0.5093503
2321,0.47116616,0.4201934,0.6504917,0.5093503,0.5093503
2324,0.4529237,0.37882042,0.6504917,0.44042683,0.44042683
2326,0.4529237,0.37882042,0.6504917,0.44042683,0.44042683
2327,0.4529237,0.37882042,0.6504917,0.44042683,0.44042683
2329,0.4614111,0.37882042,0.6504917,0.44042683,0.44042683
2333,0.4614111,0.4096593,0.6504917,0.50778884,0.50778884
2336,0.4614111,0.4096593,0.69169474,0.50778884,0.50778884
2337,0.45198432,0.38895407,0.69169474,0.50778884,0.50778884
2338,0.45198432,0.38895407,0.69169474,0.50778884,0.50778884
2341,0.45198432,0.38895407,0.69169474,0.44951186,0.44951186
2343,0.45198432,0.38895407,0.69169474,0.51495945,0.51495945
2345,0.45198432,0.38895407,0.69169474,0.51495945,0.51495945
2350,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2351,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2353,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2357,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2360,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2361,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2362,0.4724034,0.42577758,0.6150652,0.5093981,0.5093981
2363,0.4724034,0.4225441,0.7181583,0.48530772,0.48530772
2365,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2366,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2368,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2370,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2371,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2374,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2375,0.4724034,0.42416707,0.7181583,0.5096736,0.5096736
2376,0.4724034,0.40174356,0.7181583,0.5096736,0.5096736
2377,0.4724034,0.40174356,0.7181583,0.5096736,0.5096736
2381,0.4724034,0.4194836,0.7181583,0.5096736,0.5096736
2382,0.46030658,0.4194836,0.7181583,0.5096736,0.5096736
2384,0.46030658,0.41391346,0.7181583,0.51203716,0.51203716
2386,0.46030658,0.41391346,0.7181583,0.51203716,0.51203716
2389,0.46840277,0.41391346,0.7181583,0.51203716,0.51203716
2390,0.46840277,0.41391346,0.7181583,0.51203716,0.51203716
2391,0.46817482,0.41391346,0.7181583,0.51203716,0.51203716
2392,0.46817482,0.41391346,0.7181583,0.51203716,0.51203716
2393,0.46817482,0.41391346,0.7181583,0.51203716,0.51203716
2394,0.46817482,0.410996,0.7181583,0.51203716,0.51203716
2396,0.46030658,0.39175415,0.7181583,0.51203716,0.51203716
2398,0.46030658,0.39175415,0.7181583,0.51203716,0.51203716
2402,0.47298262,0.39175415,0.7181583,0.5085805,0.5085805
2405,0.47298262,0.39175415,0.7181583,0.5085805,0.5085805
2407,0.47298262,0.4225272,0.7181583,0.4988655,0.4988655
2409,0.47298262,0.4225272,0.7181583,0.5100429,0.5100429
2410,0.47298262,0.4225272,0.7181583,0.5100429,0.5100429
2411,0.47298262,0.4225272,0.7181583,0.5100429,0.5100429
2412,0.47298262,0.4225272,0.7181583,0.5100429,0.5100429
2414,0.47298262,0.4225272,0.7181583,0.5100429,0.5100429
2419,0.47298262,0.41416505,0.7181583,0.5120249,0.5120249
2424,0.47298262,0.41872486,0.7181583,0.5112553,0.5112553
2428,0.47298262,0.41872486,0.7181583,0.5112553,0.5112553
2429,0.47298262,0.41872486,0.7181583,0.5112553,0.5112553
2430,0.47298262,0.41115853,0.7181583,0.5117413,0.5117413
2432,0.47298262,0.41115853,0.7181583,0.47966507,0.47966507
2433,0.47298262,0.41115853,0.7181583,0.5063333,0.5063333
2435,0.47298262,0.41115853,0.7181583,0.5063333,0.5063333
2437,0.47298262,0.41894567,0.7181583,0.5063333,0.5063333
2439,0.47298262,0.41894567,0.7181583,0.5063333,0.5063333
2440,0.47298262,0.41894567,0.7181583,0.5063333,0.5063333
2444,0.45573363,0.40364307,0.7181583,0.5063333,0.5063333
2445,0.45952398,0.42051578,0.7181583,0.5063333,0.5063333
2448,0.45139584,0.42051578,0.7181583,0.45659554,0.45659554
2449,0.45139584,0.42051578,0.7181583,0.45659554,0.45659554
2451,0.471189,0.42051578,0.7181583,0.5078238,0.5078238
2452,0.471189,0.42051578,0.7181583,0.5078238,0.5078238
2454,0.471189,0.42051578,0.7067759,0.5078238,0.5078238
2455,0.471189,0.42051578,0.7067759,0.5078238,0.5078238
2456,0.471189,0.42051578,0.7067759,0.5078238,0.5078238
2466,0.471189,0.39939317,0.7067759,0.5078238,0.5078238
2470,0.471189,0.4038018,0.7067759,0.5078238,0.5078238
2472,0.471189,0.4038018,0.7067759,0.5078238,0.5078238
2475,0.44929785,0.40202326,0.7067759,0.4912045,0.4912045
2477,0.44929785,0.39769498,0.7067759,0.4912045,0.4912045
2480,0.44929785,0.41296008,0.7067759,0.5019305,0.5019305
2481,0.4710046,0.41296008,0.7067759,0.5019305,0.5019305
2482,0.4710046,0.41296008,0.7067759,0.5019305,0.5019305
2483,0.4710046,0.41296008,0.7067759,0.5019305,0.5019305
2489,0.4710046,0.40306923,0.7067759,0.4869936,0.4869936
2494,0.4710046,0.40306923,0.7067759,0.4869936,0.4869936
2495,0.4710046,0.40306923,0.7067759,0.4869936,0.4869936
2496,0.4710046,0.40703952,0.7067759,0.50495195,0.50495195
2498,0.4710046,0.40703952,0.7067759,0.50495195,0.50495195
2502,0.4710046,0.4050036,0.7183606,0.49135214,0.49135214
2509,0.45941037,0.40299132,0.7183606,0.50987715,0.50987715
2513,0.45941037,0.40299132,0.7183606,0.50987715,0.50987715
2514,0.45941037,0.40299132,0.7183606,0.50987715,0.50987715
2515,0.4725647,0.42171597,0.7183606,0.50987715,0.50987715
2517,0.4725647,0.42171597,0.7183606,0.50987715,0.50987715
2518,0.4725647,0.42171597,0.7183606,0.50987715,0.50987715
2520,0.4725647,0.41423762,0.7183606,0.5144375,0.5144375
2522,0.4725647,0.41423762,0.7183606,0.5144375,0.5144375
2523,0.4725647,0.41875106,0.7183606,0.5144375,0.5144375
2524,0.4725647,0.41875106,0.7183606,0.5144375,0.5144375
2525,0.4725647,0.41875106,0.7183606,0.51070577,0.51070577
2527,0.4725647,0.40692395,0.7183606,0.51070577,0.51070577
2530,0.4725647,0.41871026,0.7183606,0.45879456,0.45879456
2533,0.4725647,0.41871026,0.7183606,0.5100546,0.5103518
2535,0.4725647,0.41871026,0.7183606,0.5100546,0.5103518
2537,0.4725647,0.41871026,0.7183606,0.5100546,0.5103518
2538,0.4725647,0.4062629,0.7183606,0.5100546,0.5103518
2573,0.4725647,0.41990137,0.7183606,0.5100546,0.5103518
2575,0.4725647,0.4184498,0.7183606,0.51375526,0.5145531
2581,0.4725647,0.4236676,0.7183606,0.5108392,0.5116371
2583,0.4725647,0.4236676,0.7183606,0.5108392,0.5116371
2584,0.4725647,0.4236676,0.7183606,0.5108392,0.5116371
2585,0.4725647,0.42001185,0.7183606,0.515255,0.51605284
2588,0.4725647,0.42001185,0.7183606,0.5159706,0.51605284
2590,0.4725647,0.42001185,0.7183606,0.5118809,0.51196307
2592,0.4725647,0.42001185,0.7183606,0.5118809,0.51196307
2596,0.4725647,0.42001185,0.7183606,0.5155361,0.5156184
2598,0.4725647,0.42462504,0.7183606,0.51052606,0.51146036
2599,0.4725647,0.42462504,0.7183606,0.51052606,0.51146036
2602,0.4725647,0.42462504,0.7183606,0.51052606,0.51146036
2604,0.4725647,0.42462504,0.7183606,0.51052606,0.51146036
2605,0.4725647,0.4144955,0.7183606,0.51108253,0.514363
2606,0.4725647,0.4144955,0.7183606,0.51108253,0.514363
2608,0.4725647,0.4144955,0.7183606,0.51108253,0.514363
2609,0.4725647,0.4144955,0.7183606,0.51108253,0.51088834
2611,0.45839044,0.4144955,0.7183606,0.45856488,0.45856488
2612,0.45839044,0.4144955,0.7183606,0.5165344,0.5165344
2613,0.471413,0.4144955,0.7183606,0.48248294,0.48248294
2614,0.471413,0.4252277,0.7183606,0.5092352,0.5092352
2619,0.471413,0.4252277,0.7183606,0.5092352,0.5092352
2620,0.471413,0.4252277,0.7183606,0.5092352,0.5092352
2626,0.471413,0.4252277,0.7183606,0.5092352,0.5092352
2636,0.471413,0.4252277,0.7183606,0.5092352,0.5092352
2639,0.471413,0.4252277,0.7183606,0.4403309,0.4403309
2641,0.471413,0.4252277,0.68941855,0.5088669,0.5088669
2645,0.471413,0.4252277,0.68941855,0.5088669,0.5088669
2647,0.471413,0.4252277,0.68941855,0.5088669,0.5088669
2648,0.471413,0.4252277,0.68941855,0.5088669,0.5088669
2663,0.44929826,0.4252277,0.68941855,0.5088669,0.5088669
2669,0.44929826,0.4252277,0.68941855,0.5088669,0.5088669
2670,0.44929826,0.4252277,0.68941855,0.4238447,0.4238447
2674,0.44929826,0.4252277,0.68941855,0.47726622,0.47726622
2678,0.44929826,0.4252277,0.68941855,0.50983465,0.50983465
2703,0.46940917,0.4252277,0.7180594,0.50983465,0.50983465
2705,0.46940917,0.4252277,0.7180594,0.50983465,0.50983465
2706,0.46189535,0.4252277,0.7180594,0.50983465,0.50983465
2708,0.47020116,0.41781592,0.7180594,0.50983465,0.50983465
2710,0.47020116,0.41781592,0.7180594,0.5188203,0.5188203
2716,0.47020116,0.41781592,0.7180594,0.5188203,0.5188203
2718,0.47020116,0.42447644,0.7180594,0.5188203,0.5188203
2720,0.47020116,0.42447644,0.7180594,0.5096925,0.5096925
2721,0.47020116,0.42447644,0.7180594,0.5096925,0.5096925
2722,0.47020116,0.42447644,0.7180594,0.45066464,0.45066464
2724,0.47020116,0.42447644,0.7180594,0.50724614,0.50724614
2726,0.47020116,0.42447644,0.7180594,0.50724614,0.50724614
2727,0.47020116,0.42447644,0.7180594,0.50724614,0.50724614
2728,0.47020116,0.42447644,0.7180594,0.50724614,0.50724614
2731,0.4702392,0.40649253,0.7180594,0.48020324,0.48020324
2732,0.4702392,0.40649253,0.7180594,0.48020324,0.48020324
2734,0.4702392,0.40649253,0.7180594,0.50949186,0.50949186
2739,0.4628965,0.40649253,0.7180594,0.5089959,0.5089959
2743,0.4628965,0.42442262,0.7180594,0.5089959,0.5089959
2749,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2758,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2759,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2763,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2764,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2778,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2779,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2780,0.47041804,0.42442262,0.7180594,0.5089959,0.5089959
2781,0.47041804,0.41456866,0.7180594,0.4928221,0.4928221
2782,0.47041804,0.41456866,0.7180594,0.513752,0.513752
2783,0.47041804,0.41456866,0.7180594,0.513752,0.513752
2786,0.47041804,0.41456866,0.7180594,0.513752,0.513752
2788,0.47041804,0.41456866,0.7180594,0.5129177,0.5129177
2790,0.47041804,0.41456866,0.68941855,0.51357204,0.51357204
2791,0.45559838,0.41456866,0.68941855,0.44974905,0.44974905
2792,0.45559838,0.41456866,0.7171028,0.50912786,0.51040876
2795,0.46949518,0.41854548,0.7171028,0.50912786,0.51040876
2796,0.46949518,0.41854548,0.7171028,0.50912786,0.51040876
2797,0.46949518,0.41854548,0.7171028,0.50912786,0.51040876
2798,0.46949518,0.41548544,0.7171028,0.50912786,0.51040876
2800,0.46949518,0.41863066,0.7171028,0.50912786,0.5098298
2802,0.46949518,0.41297403,0.7171028,0.48735905,0.48735905
2803,0.46949518,0.41297403,0.7171028,0.48735905,0.48735905
2805,0.46949518,0.41297403,0.7171028,0.5104055,0.5104055
2806,0.46949518,0.42226645,0.7171028,0.5085676,0.5085676
2807,0.46949518,0.42226645,0.7171028,0.5085676,0.5085676
2809,0.46949518,0.42226645,0.7171028,0.5085676,0.5085676
2811,0.46095282,0.42226645,0.6911626,0.4473929,0.4473929
2814,0.47028553,0.42226645,0.6911626,0.50994855,0.50994855
2815,0.47028553,0.42226645,0.6911626,0.50994855,0.50994855
2816,0.47028553,0.42226645,0.6911626,0.50994855,0.50994855
2817,0.47028553,0.40751064,0.6911626,0.5166271,0.5166271
2818,0.47028553,0.40751064,0.7186914,0.5166271,0.5166271
2819,0.47028553,0.40751064,0.7186914,0.5129044,0.5129044
2820,0.469165,0.40751064,0.7186914,0.5166271,0.5166271
2821,0.46438485,0.40751064,0.7186914,0.51269954,0.51269954
2822,0.46438485,0.40751064,0.7186914,0.51269954,0.51269954
2826,0.47088346,0.42014045,0.7186914,0.51269954,0.51269954
2828,0.47088346,0.42014045,0.7186914,0.51269954,0.51269954
2829,0.47088346,0.4156989,0.7186914,0.5164421,0.5164421
2830,0.47088346,0.4156989,0.7186914,0.51269954,0.51269954
2831,0.47088346,0.4156989,0.7186914,0.51269954,0.51269954
2832,0.47088346,0.4156989,0.7186914,0.5161926,0.5161926
2833,0.47088346,0.4156989,0.7186914,0.5146338,0.5146338
2836,0.47088346,0.4156989,0.7186914,0.51579446,0.51579446
2841,0.47088346,0.41878173,0.7186914,0.51039,0.51039
2843,0.47088346,0.41878173,0.7186914,0.47613934,0.47613934
2844,0.47088346,0.41878173,0.7186914,0.4431807,0.4431807
2850,0.4707225,0.41878173,0.7186914,0.4431807,0.4431807
2851,0.4707225,0.41878173,0.7186914,0.4431807,0.4431807
2861,0.4707225,0.41452348,0.7186914,0.5076754,0.5076754
2866,0.4707225,0.41914517,0.7186914,0.5076754,0.5076754
2875,0.4707225,0.4078781,0.7186914,0.5093572,0.5093572
2881,0.47096854,0.4078781,0.7186914,0.5076754,0.5076754
2884,0.47096854,0.4078781,0.7186914,0.5076754,0.5076754
2886,0.47096854,0.41317436,0.7186914,0.5076754,0.5076754
2887,0.45881507,0.41317436,0.7186914,0.45377484,0.45377484
2888,0.45881507,0.41156143,0.7186914,0.47227782,0.47227782
2889,0.46303156,0.41156143,0.7186914,0.51271254,0.51271254
2891,0.46303156,0.41863802,0.7186914,0.5096555,0.5096555
2893,0.46303156,0.41863802,0.7186914,0.5096555,0.5096555
2895,0.4587542,0.41863802,0.7186914,0.5096555,0.5096555
2896,0.4587542,0.40365693,0.7186914,0.5096555,0.5096555
2899,0.4587542,0.40365693,0.7186914,0.51271254,0.51271254
2900,0.4587542,0.4082986,0.7186914,0.51271254,0.51271254
2901,0.4587542,0.43027472,0.7186914,0.5070138,0.5070138
2902,0.4587542,0.43027472,0.7186914,0.5070138,0.5070138
2903,0.4587542,0.43027472,0.7186914,0.5070138,0.5070138
2904,0.46025303,0.43027472,0.7186914,0.5070138,0.5070138
2907,0.46025303,0.43027472,0.7186914,0.44695896,0.44695896
2909,0.46025303,0.43027472,0.7186914,0.44695896,0.44695896
2911,0.46025303,0.43027472,0.7186914,0.4820804,0.4820804
2912,0.45739323,0.43027472,0.50311315,0.45576397,0.45576397
2913,0.45739323,0.43027472,0.50311315,0.47569892,0.47569892
2918,0.47240058,0.43027472,0.50311315,0.5060364,0.5060364
2919,0.47240058,0.43027472,0.50311315,0.5060364,0.5060364
2923,0.47240058,0.43027472,0.50311315,0.46329352,0.46329352
2924,0.47240058,0.43027472,0.50311315,0.46329352,0.46329352
2925,0.47240058,0.43027472,0.50311315,0.49936217,0.49936217
2926,0.47240058,0.43027472,0.50311315,0.49936217,0.49936217
2930,0.47240058,0.3557648,0.50311315,0.49936217,0.49936217
2932,0.40560952,0.30194494,0.50311315,0.49936217,0.49936217
2934,0.40560952,0.30194494,0.50311315,0.49936217,0.49936217
2936,0.40560952,0.30194494,0.50311315,0.4802879,0.4802879
2937,0.40560952,0.30194494,0.50311315,0.4802879,0.4802879
2938,0.40560952,0.30194494,0.50311315,0.4802879,0.4802879
2939,0.40560952,0.30194494,0.50311315,0.4802879,0.4802879
2940,0.40560952,0.30194494,0.50311315,0.4802879,0.4802879
2945,0.430636,0.3677758,0.50311315,0.4802879,0.4802879
2947,0.430636,0.3677758,0.50311315,0.4802879,0.4802879
2955,0.430636,0.41778338,0.66801846,0.5073454,0.5073454
2956,0.430636,0.41778338,0.66801846,0.5073454,0.5073454
2957,0.46131426,0.41778338,0.66801846,0.5073454,0.5073454
2959,0.46083805,0.4010694,0.66801846,0.5073454,0.5073454
2961,0.4514054,0.36975226,0.58948064,0.5073454,0.5073454
2963,0.4514054,0.36975226,0.58948064,0.5073454,0.5073454
2968,0.4514054,0.3871719,0.57737,0.5073454,0.5073454
2969,0.4514054,0.37129614,0.57737,0.5073454,0.5073454
2970,0.4514054,0.37129614,0.57737,0.5073454,0.5073454
2972,0.4514054,0.37129614,0.57737,0.5073454,0.5073454
2978,0.467633,0.37129614,0.6912096,0.50994337,0.50994337
2980,0.467633,0.37129614,0.6912096,0.4497084,0.4445231
2981,0.467633,0.380014,0.6912096,0.4497084,0.4445231
2988,0.467633,0.380014,0.6912096,0.49851444,0.4715112
2989,0.467633,0.380014,0.6912096,0.47671157,0.44970828
2991,0.467633,0.380014,0.6912096,0.5144127,0.5144127
2995,0.467633,0.380014,0.6912096,0.5144127,0.5144127
2996,0.467633,0.37280732,0.6912096,0.5144127,0.5144127
3000,0.467633,0.37280732,0.6912096,0.5071099,0.5071099
3001,0.467633,0.37280732,0.6912096,0.5071099,0.5071099
3002,0.467633,0.37280732,0.6912096,0.5071099,0.5071099
3003,0.467633,0.37280732,0.6912096,0.5071099,0.5071099
3016,0.467633,0.41379395,0.52628887,0.5071099,0.5071099
3017,0.44841996,0.41379395,0.52628887,0.5071099,0.5071099
3021,0.46535948,0.41379395,0.52628887,0.5071099,0.5071099
3022,0.46535948,0.41379395,0.52628887,0.5071099,0.5071099
3023,0.46535948,0.41379395,0.52628887,0.5071099,0.5071099
3026,0.4334742,0.33245766,0.52628887,0.447015,0.447015
3029,0.43019843,0.33245766,0.52628887,0.447015,0.447015
3031,0.43019843,0.33245766,0.52628887,0.447015,0.447015
3033,0.43266594,0.3622565,0.52628887,0.447015,0.447015
3038,0.43266594,0.37310746,0.5892686,0.447015,0.447015
3039,0.43266594,0.37310746,0.5892686,0.47594053,0.47594053
3040,0.43266594,0.37310746,0.5892686,0.47594053,0.47594053
3043,0.43266594,0.35057735,0.5892686,0.50613874,0.50613874
3045,0.4504165,0.35057735,0.5892686,0.50613874,0.50613874
3049,0.44009635,0.35057735,0.5892686,0.50613874,0.50613874
3051,0.44009635,0.35057735,0.5892686,0.50613874,0.50613874
3053,0.44009635,0.35057735,0.5892686,0.50613874,0.50613874
3057,0.44009635,0.35057735,0.5892686,0.50613874,0.50613874
3061,0.44009635,0.41382587,0.5892686,0.50613874,0.50613874
3062,0.44009635,0.41382587,0.5892686,0.50613874,0.50613874
3065,0.44009635,0.4040947,0.6060555,0.51249796,0.51249796
3068,0.44009635,0.41515,0.6060555,0.44088897,0.44088897
3070,0.44009635,0.41515,0.6060555,0.50392324,0.50392324
3074,0.44413975,0.41515,0.6060555,0.50392324,0.50392324
3075,0.44413975,0.37418067,0.6060555,0.50392324,0.50392324
3081,0.44413975,0.37418067,0.6060555,0.50392324,0.50392324
3092,0.44413975,0.37418067,0.6060555,0.47449905,0.47449905
3094,0.44413975,0.37418067,0.6060555,0.47449905,0.47449905
3101,0.44413975,0.37418067,0.6060555,0.5030454,0.5030454
3103,0.44413975,0.37418067,0.6060555,0.4525353,0.4525353
3105,0.4455626,0.37418067,0.6060555,0.5049714,0.5049714
3107,0.4455626,0.39226446,0.6060555,0.5049714,0.5049714
3109,0.4455626,0.39226446,0.6060555,0.4325907,0.4325907
3120,0.44005325,0.39226446,0.6060555,0.4325907,0.4325907
3123,0.44005325,0.38240865,0.6060555,0.4325907,0.4325907
3124,0.44005325,0.38240865,0.6060555,0.43963093,0.43963093
3128,0.44005325,0.38240865,0.6060555,0.43963093,0.43963093
3136,0.44005325,0.38240865,0.6060555,0.43963093,0.43963093
3139,0.44005325,0.38240865,0.6060555,0.43963093,0.43963093
3140,0.44005325,0.38240865,0.6060555,0.43963093,0.43963093
3142,0.45024112,0.38658553,0.6060555,0.49873134,0.49873134
